id,name,product_group_name,store_name,location,asset_number,serial_number,weight,replacement_charge,quantity_held,asset_replacement_value,purchase_price,effective_date,written_off,sold
1471,QL1,Sound,LDMtv,"",LDM1325,EAZH01059,14.7,10430.0,1.0,10430.0,10430.0,2024-12-19 00:00:00 UTC,,
330,R4,Sound,LDMtv,"",LDM1033,770,1.5,1190.0,1.0,1190.0,1190.0,2023-08-24 23:00:00 UTC,,
331,R4,Sound,LDMtv,"",LDM1034,772,1.5,1190.0,1.0,1190.0,1190.0,2023-08-24 23:00:00 UTC,,
409,R4,Sound,LDMtv,"",LDM1117,2841,1.5,1190.0,1.0,1190.0,1190.0,2023-10-16 23:00:00 UTC,,
279,Radio Mic Antenna Kit A,Sound,LDMtv,F3,5368801,5368801,5.95,215.0,1.0,215.0,215.0,2023-08-24 23:00:00 UTC,,
1174,Radio Mic Antenna Kit B,Sound,LDMtv,F3,5368903,5368903,5.0,215.0,1.0,215.0,215.0,2024-12-10 00:00:00 UTC,,
1171,Radio Mic Antenna Kit C,Sound,LDMtv,F3,5368822,5368822,3.65,215.0,1.0,215.0,215.0,2024-12-10 00:00:00 UTC,,
280,Radio Mic & IEM Kit A,Sound,LDMtv,F3,5368800,5368800,4.9,215.0,1.0,215.0,215.0,2023-08-24 23:00:00 UTC,,
771,Radio Mic & IEM Kit B,Sound,LDMtv,F3,5368819,5368819,5.05,135.0,1.0,135.0,135.0,2024-11-29 00:00:00 UTC,,
1396,RCP 1112,Sound,LDMtv,"",LDM1382,1107024140855,4.0,3060.0,1.0,3060.0,3060.0,2024-12-17 00:00:00 UTC,,
1074,RCP 1112,Sound,LDMtv,"",LDM1521,1107039200445,4.0,3060.0,1.0,3060.0,3060.0,2024-12-09 00:00:00 UTC,,
1069,RCP 1112,Sound,LDMtv,"",LDM1526,1107024140787,4.0,3060.0,1.0,3060.0,3060.0,2024-12-09 00:00:00 UTC,,
1103,RCP 1112,Sound,LDMtv,"",LDM1996,110724140879,4.0,3060.0,1.0,3060.0,3060.0,2024-12-09 00:00:00 UTC,,
1068,RCP 1112,Sound,LDMtv,"",LDM1997,1107024140510,4.0,3060.0,1.0,3060.0,3060.0,2024-12-09 00:00:00 UTC,,
862,RE50,Sound,LDMtv,"",5368937,"",0.6,239.0,1.0,239.0,239.0,2024-11-30 00:00:00 UTC,,
859,RE50,Sound,LDMtv,"",5369003,"",0.6,239.0,1.0,239.0,239.0,2024-11-30 00:00:00 UTC,,
861,RE50,Sound,LDMtv,"",5369012,"",0.6,239.0,1.0,239.0,239.0,2024-11-30 00:00:00 UTC,,
860,RE50,Sound,LDMtv,"",5369014,"",0.6,239.0,1.0,239.0,239.0,2024-11-30 00:00:00 UTC,,
446,Redbox RB-DA6,Sound,LDMtv,V16,LDM1129,070716,1.25,415.0,1.0,415.0,415.0,2024-03-26 00:00:00 UTC,,
447,Redbox RB-DA6,Sound,LDMtv,"",LDM1130,072366,1.25,415.0,1.0,415.0,415.0,2024-03-26 00:00:00 UTC,,
448,Redbox RB-DA6,Sound,LDMtv,V16,LDM1131,072367,1.25,415.0,1.0,415.0,415.0,2024-03-26 00:00:00 UTC,,
776,Redbox RB-DA6,Sound,LDMtv,"",LDM1729,062218,1.25,415.0,1.0,415.0,415.0,2024-11-29 00:00:00 UTC,,
526,Redbox RB-DA6,Sound,LDMtv,"",LDM1837,072370,1.25,415.0,1.0,415.0,415.0,2024-06-02 23:00:00 UTC,,
527,Redbox RB-DA6,Sound,LDMtv,A3,LDM1838,070719,1.25,415.0,1.0,415.0,415.0,2024-06-02 23:00:00 UTC,,
525,Redbox RB-DA6,Sound,LDMtv,"",LDM1842,070756,1.25,415.0,1.0,415.0,415.0,2024-06-02 23:00:00 UTC,,
1328,Remote Commentary Kit Case,Sound,LDMtv,F3,5368868,5368868,7.0,750.0,1.0,750.0,750.0,2024-12-16 00:00:00 UTC,,
1190,RF Mic Kit,Sound,LDMtv,"",LDM1462,R15477799,2.6,150.0,1.0,150.0,150.0,2024-12-10 00:00:00 UTC,,
1918,RF Venue,Sound,LDMtv,"",LDM1254,CS2502262,0.9,322.0,1.0,322.0,0.0,2026-01-19 00:00:00 UTC,,
768,RIO 1608-D,Sound,LDMtv,A3,61059,BASP01028,8.7,5970.0,1.0,5970.0,5970.0,2024-11-29 00:00:00 UTC,,
712,Rio 1608-D2,Sound,LDMtv,Man City - CAR,LDM1774,EEYL01098,8.8,5970.0,1.0,5970.0,0.0,2024-11-25 00:00:00 UTC,,
1326,Rode Mic Kit,Sound,LDMtv,B2,LDM1404,"",1.0,200.0,1.0,200.0,200.0,2024-12-16 00:00:00 UTC,,
367,RTB6211D,Sound,LDMtv,A3,61075,A10056,6.25,2340.0,1.0,2340.0,2340.0,2023-08-24 23:00:00 UTC,,
832,RTB6211D,Sound,LDMtv,"",LDM1702,140802,6.25,2340.0,1.0,2340.0,2340.0,2024-11-29 00:00:00 UTC,,
828,RTB6211D,Sound,LDMtv,"",LDM1705,140803,6.25,2340.0,1.0,2340.0,2340.0,2024-11-29 00:00:00 UTC,,
831,RTB6211D,Sound,LDMtv,"",LDM1707,140801,6.25,2340.0,1.0,2340.0,2340.0,2024-11-29 00:00:00 UTC,,
1988,RTS PH-1PT HEADSET,Sound,LDMtv,"",3170,na,0.35,225.0,1.0,225.0,0.0,2026-03-07 00:00:00 UTC,,
1005,Scarlett Solo,Sound,LDMtv,B2,61057,Y7B02W1170C46B,0.3,120.0,1.0,120.0,0.0,2024-12-02 00:00:00 UTC,,
1356,SK 100 G4 Bodypack Transmitter,Sound,LDMtv,"",LDM1392,1059004325,0.3,245.0,1.0,245.0,245.0,2024-12-17 00:00:00 UTC,,
1350,SK 300 G3 Bodypack Transmitter,Sound,LDMtv,"",LDM1043,1271188626,0.16,335.0,1.0,335.0,335.0,2024-12-17 00:00:00 UTC,,
1352,SK 300 G3 Bodypack Transmitter,Sound,LDMtv,"",LDM1044,1281189649,0.16,335.0,1.0,335.0,335.0,2024-12-17 00:00:00 UTC,,
1353,SK 300 G3 Bodypack Transmitter,Sound,LDMtv,"",LDM1045,1271188655,0.16,335.0,1.0,335.0,335.0,2024-12-17 00:00:00 UTC,,
1348,SK 300 G3 Bodypack Transmitter,Sound,LDMtv,"",LDM1046,1271188655,0.16,335.0,1.0,335.0,335.0,2024-12-17 00:00:00 UTC,,
1349,SK 300 G3 Bodypack Transmitter,Sound,LDMtv,"",LDM1047,1281189649,0.16,335.0,1.0,335.0,335.0,2024-12-17 00:00:00 UTC,,
737,SKM 100 G3,Sound,LDMtv,"",LDM1756,1285310295,0.45,242.0,1.0,242.0,242.0,2024-11-28 00:00:00 UTC,,
738,SKM 100 G4,Sound,LDMtv,"",LDM1757,1498000273,0.45,242.0,1.0,242.0,242.0,2024-11-28 00:00:00 UTC,,
1269,SKM 300 G3,Sound,LDMtv,"",LDM1425,1071142285,0.45,242.0,1.0,242.0,242.0,2024-12-16 00:00:00 UTC,,
734,SKM 300 G3,Sound,LDMtv,"",LDM1759,1101146604,0.45,242.0,1.0,242.0,242.0,2024-11-28 00:00:00 UTC,,
735,SKM 300 G3,Sound,LDMtv,"",LDM1760,1061141976,0.45,242.0,1.0,242.0,242.0,2024-11-28 00:00:00 UTC,,
736,SKM 300 G3,Sound,LDMtv,"",LDM1761,1061142004,0.45,242.0,1.0,242.0,242.0,2024-11-28 00:00:00 UTC,,
731,SKM 300 G3,Sound,LDMtv,"",LDM1762,1071142340,0.45,242.0,1.0,242.0,242.0,2024-11-28 00:00:00 UTC,,
732,SKM 300 G3,Sound,LDMtv,"",LDM1763,1334289657,0.45,242.0,1.0,242.0,242.0,2024-11-28 00:00:00 UTC,,
733,SKM 300 G3,Sound,LDMtv,"",LDM1764,1061141986,0.45,242.0,1.0,242.0,242.0,2024-11-28 00:00:00 UTC,,
274,SKM 300 G4,Sound,LDMtv,"",LDM0736,11000207,0.45,410.0,1.0,410.0,410.0,2023-08-24 23:00:00 UTC,,
275,SKM 300 G4,Sound,LDMtv,"",LDM0737,1110002072,0.45,410.0,1.0,410.0,410.0,2023-08-24 23:00:00 UTC,,
276,SKM 300 G4,Sound,LDMtv,"",LDM0738,1110002084,0.45,410.0,1.0,410.0,410.0,2023-08-24 23:00:00 UTC,,
277,SKM 300 G4,Sound,LDMtv,"",LDM0739,1170002148,0.45,410.0,1.0,410.0,410.0,2023-08-24 23:00:00 UTC,,
1012,SM58,Sound,LDMtv,"",LDM1595,"",1.0,105.0,1.0,105.0,0.0,2024-12-02 00:00:00 UTC,,
1011,SM58,Sound,LDMtv,"",LDM1596,N/A,1.0,105.0,1.0,105.0,0.0,2024-12-02 00:00:00 UTC,,
1175,SNA-600,Sound,LDMtv,"",LDM1467,N/A,0.2,198.0,1.0,198.0,198.0,2024-12-10 00:00:00 UTC,,
1167,SNA-600,Sound,LDMtv,"",LDM1478,N/A,0.2,198.0,1.0,198.0,198.0,2024-12-10 00:00:00 UTC,,
1933,Solid state logic madi bridge,Sound,LDMtv,Rack,LDM1269,726920X1,4.0,3500.0,1.0,3500.0,0.0,2026-02-04 00:00:00 UTC,,
815,Sound Devices 302,Sound,LDMtv,I2,LDM1711,401015121005,0.9,955.0,1.0,955.0,955.0,2024-11-29 00:00:00 UTC,,
1199,Sound Level Meter,Sound,LDMtv,"",LDM1444,201816899,1.0,80.0,1.0,80.0,80.0,2024-12-10 00:00:00 UTC,,
1198,Sound Level Meter,Sound,LDMtv,F,LDM1445,201816936,1.0,80.0,1.0,80.0,80.0,2024-12-10 00:00:00 UTC,,
1642,SQN-5S,Sound,LDMtv,A3,LDM1214,56173,4.0,3000.0,1.0,3000.0,0.0,2025-02-11 00:00:00 UTC,,
838,SR 300 IEM,Sound,LDMtv,"",LDM1701,4050001728,0.98,491.0,1.0,491.0,491.0,2024-11-29 00:00:00 UTC,,
380,SR IEM G4,Sound,LDMtv,"",LDM1037,1130002103,1.1,500.0,1.0,500.0,500.0,2023-08-24 23:00:00 UTC,,
1064,SR IEM G4,Sound,LDMtv,"",LDM1530,5042003402,1.1,500.0,1.0,500.0,500.0,2024-12-09 00:00:00 UTC,,
1983,Sure Fist Mic,Sound,LDMtv,"",LDM1882,"",0.35,20.0,1.0,20.0,0.0,2026-03-06 00:00:00 UTC,,
1941,Sync-it,Sound,LDMtv,"",LDM1272,"",0.25,250.0,1.0,250.0,0.0,2026-02-05 00:00:00 UTC,,
1942,Sync-it,Sound,LDMtv,"",LDM1273,"",0.25,250.0,1.0,250.0,0.0,2026-02-05 00:00:00 UTC,,
1327,T1000 Wireless Talkback Kit,Sound,LDMtv,O3,5368841,5368841,9.5,1578.0,1.0,1578.0,1578.0,2024-12-16 00:00:00 UTC,,
1081,Tactical XP Headset,Sound,LDMtv,F1,LDM1514,0222105395,0.6,407.0,1.0,407.0,407.0,2024-12-09 00:00:00 UTC,,
1080,Tactical XP Headset,Sound,LDMtv,F1,LDM1515,0222105428,0.6,407.0,1.0,407.0,407.0,2024-12-09 00:00:00 UTC,,
1079,Tactical XP Headset,Sound,LDMtv,F1,LDM1516,0222105392,0.6,407.0,1.0,407.0,407.0,2024-12-09 00:00:00 UTC,,
1078,Tactical XP Headset,Sound,LDMtv,F1,LDM1517,0222105389,0.6,407.0,1.0,407.0,407.0,2024-12-09 00:00:00 UTC,,
1077,Tactical XP Headset,Sound,LDMtv,F1,LDM1518,0222105359,0.6,407.0,1.0,407.0,407.0,2024-12-09 00:00:00 UTC,,
1076,Tactical XP Headset,Sound,LDMtv,F1,LDM1519,0222105393,0.6,407.0,1.0,407.0,407.0,2024-12-09 00:00:00 UTC,,
1075,Tactical XP Headset,Sound,LDMtv,F1,LDM1520,0222105424,0.6,407.0,1.0,407.0,407.0,2024-12-09 00:00:00 UTC,,
1827,TB 312 S,Sound,LDMtv,I2,LDM1300,72262YAC00480,1.3,25.0,1.0,25.0,25.0,2020-05-12 23:00:00 UTC,,
1308,TB 312 S,Sound,LDMtv,I2,LDM1410,2172262YAC00481,1.3,25.0,1.0,25.0,25.0,2024-12-16 00:00:00 UTC,,
1287,TB7100,Sound,LDMtv,A3,61074,18124308,6.55,720.0,1.0,720.0,720.0,2024-12-16 00:00:00 UTC,,
1969,TC Electronic Level Pilot X Volume Controller,Sound,LDMtv,"",LDM1885,S181001223C32,0.4,32.0,1.0,32.0,0.0,2026-03-06 00:00:00 UTC,,
318,Testa,Sound,LDMtv,Ric Test Kit,LDM1067,20504,0.0,250.0,1.0,250.0,250.0,2023-08-24 23:00:00 UTC,,
555,TF1 Mixing Console,Sound,LDMtv,"",LDM T16-095,BCYM01007,13.5,2890.0,1.0,2890.0,2890.0,2024-06-02 23:00:00 UTC,,
1054,Tio 1608-D,Sound,LDMtv,"",LDM0512,BEXL01028,4.0,1647.0,1.0,1647.0,1647.0,2024-12-09 00:00:00 UTC,,
824,Tio 1608-D,Sound,LDMtv,"",LDM1708,BEAN01028,4.0,1647.0,1.0,1647.0,1647.0,2024-11-29 00:00:00 UTC,,
411,Tio608-D,Sound,LDMtv,A3,61060,BEXL01031,5.6,1439.0,1.0,1439.0,1439.0,2023-10-16 23:00:00 UTC,,
1284,UHF/2-400 Antenna,Sound,LDMtv,H1,5368954,5368954,1.2,150.0,1.0,150.0,150.0,2024-12-16 00:00:00 UTC,,
415,Ultramatch Pro SRC2496,Sound,LDMtv,A3,61072,S1101865141,1.9,299.0,1.0,299.0,299.0,2023-10-16 23:00:00 UTC,,
1118,Ultrazone ZMX8210,Sound,LDMtv,A3,61071,S211100090CCY,1.8,133.0,1.0,133.0,0.0,2024-12-09 00:00:00 UTC,,
1510,Ultrazone ZMX8210,Sound,LDMtv,A3,Unopened,S211100089CCY,1.8,133.0,1.0,133.0,0.0,2020-01-16 00:00:00 UTC,,
507,UND32,Sound,LDMtv,A3,LDM1860,13120046,2.25,1570.0,1.0,1570.0,1570.0,2024-06-02 23:00:00 UTC,,
884,U-Phoria UMC202HD,Sound,LDMtv,"",LDM1685,N/A,0.5,79.0,1.0,79.0,0.0,2024-12-02 00:00:00 UTC,,
1487,URX-S03D Diversity Tuner,Sound,LDMtv,Etihad RF Cams,LDM1311,N/A,0.0,1506.0,1.0,1506.0,1506.0,2020-12-26 00:00:00 UTC,,
1486,URX-S03D Diversity Tuner,Sound,LDMtv,Etihad RF Cams,LDM1892,N/A,0.0,1506.0,1.0,1506.0,1506.0,2020-12-26 00:00:00 UTC,,
379,US 4x4,Sound,LDMtv,I2,LDM1029,1870727,1.4,175.0,1.0,175.0,175.0,2023-08-24 23:00:00 UTC,,
1488,UTX-MO3 Handheld Mic,Sound,LDMtv,Etihad RF Cams,LDM1312,404816,0.26,237.5,1.0,237.5,237.5,2020-12-26 00:00:00 UTC,,
1489,UTX-MO3 Handheld Mic,Sound,LDMtv,Etihad RF Cams,LDM1313,404819,0.26,237.5,1.0,237.5,237.5,2020-12-26 00:00:00 UTC,,
573,Vittoria,Sound,LDMtv,A3,61064,227,2.2,2440.0,1.0,2440.0,2440.0,2024-09-02 23:00:00 UTC,,
641,X AIR XR12,Sound,LDMtv,A3,LDM1787,S191200650B16,2.55,309.0,1.0,309.0,309.0,2024-10-31 00:00:00 UTC,,
1674,XLR-Patch 8 Port CAT5/XLR,Sound,LDMtv,"",LDM1221,4500010200576,1.3,300.0,1.0,300.0,0.0,2025-02-19 00:00:00 UTC,,
1838,XLR SIP Codec ‘Zero’,Sound,LDMtv,"",LDM1301,"",0.75,349.0,1.0,349.0,0.0,2020-06-24 23:00:00 UTC,,
336,XLR Touch,Sound,LDMtv,"",LDM1961,"",0.85,400.0,1.0,400.0,400.0,2023-08-24 23:00:00 UTC,,
337,XLR Touch,Sound,LDMtv,"",LDM1962,"",0.85,400.0,1.0,400.0,400.0,2023-08-24 23:00:00 UTC,,
1067,X-Touch,Sound,LDMtv,F2,LDM1527,S200200315B1X,4.2,299.0,1.0,299.0,0.0,2024-12-09 00:00:00 UTC,,
1122,1664FC Tester,Test,LDMtv,"",LDM1571,5821020,3.45,1500.0,1.0,1500.0,1500.0,2024-12-10 00:00:00 UTC,,
1123,SX Tester,Test,LDMtv,"",LDM1572,008871,1.0,4200.0,1.0,4200.0,4200.0,2024-12-10 00:00:00 UTC,,
852,Production Vehicle,Vehicle,LDMtv,"",C1 LDM,C1 LDM,2500.0,65000.0,1.0,65000.0,65000.0,2024-11-30 00:00:00 UTC,,
675,Scanner,Vehicle,LDMtv,"",T16 LDM,T16 LDM,0.0,100000.0,1.0,100000.0,100000.0,2020-11-20 00:00:00 UTC,,
851,Tender,Vehicle,LDMtv,"",T16 TSV,T16 TSV,0.0,85000.0,1.0,85000.0,85000.0,2020-11-30 00:00:00 UTC,,
1948,V16 LDM,Vehicle,LDMtv,"",NEW V16 LDM,NEW V16 LDM,3500.0,0.0,1.0,0.0,0.0,2026-02-11 00:00:00 UTC,,
1102,12G-AMA,Vision,LDMtv,C3,LDM1496,K0629490,0.3,1281.0,1.0,1281.0,0.0,2024-12-09 00:00:00 UTC,,
951,12G-AMA,Vision,LDMtv,C3,LDM1917,K0629455,0.3,1281.0,1.0,1281.0,0.0,2024-12-02 00:00:00 UTC,,
887,12G-Cross,Vision,LDMtv,B2,61056,KPA10810,0.3,594.0,1.0,594.0,0.0,2024-12-02 00:00:00 UTC,,
708,16x16 RF Router XRF1,Vision,LDMtv,"",LDM1777,1521700002,4.35,1500.0,1.0,1500.0,1500.0,2024-11-25 00:00:00 UTC,,
1491,180 Degree Directional Antenna,Vision,LDMtv,"",LDM1314,N/A,0.1,500.0,1.0,500.0,500.0,2024-12-26 00:00:00 UTC,,
252,22MK400H,Vision,LDMtv,A1,LDM1084,108NTQDCM724,2.7,90.0,1.0,90.0,90.0,2023-08-24 23:00:00 UTC,,
253,22MK400H,Vision,LDMtv,A1,LDM1087,108NTXRCN026,2.7,90.0,1.0,90.0,90.0,2023-08-24 23:00:00 UTC,,
254,22MK400H,Vision,LDMtv,A1,LDM1088,108NTMXCN427,2.7,90.0,1.0,90.0,90.0,2023-08-24 23:00:00 UTC,,
255,22MK400H,Vision,LDMtv,"",LDM1089,108NTNHCN191,2.7,90.0,1.0,90.0,90.0,2023-08-24 23:00:00 UTC,,
256,22MK400H,Vision,LDMtv,A1,LDM1090,108NTLECM776,2.7,90.0,1.0,90.0,90.0,2023-08-24 23:00:00 UTC,,
257,22MK400H,Vision,LDMtv,A1,LDM1091,108NTUWCN814,2.7,90.0,1.0,90.0,90.0,2023-08-24 23:00:00 UTC,,
258,22MK400H,Vision,LDMtv,"",LDM1106,110NTSUCC158,2.7,90.0,1.0,90.0,90.0,2023-08-24 23:00:00 UTC,,
259,22MK400H,Vision,LDMtv,A1,LDM1107,110NTTQCC137,2.7,90.0,1.0,90.0,90.0,2023-08-24 23:00:00 UTC,,
1421,22MK400H,Vision,LDMtv,T16,LDM1357,809NTUW9F702,2.7,90.0,1.0,90.0,90.0,2024-12-17 00:00:00 UTC,,
1418,22MK400H,Vision,LDMtv,T16,LDM1359,904NTYTCA418,2.7,90.0,1.0,90.0,90.0,2024-12-17 00:00:00 UTC,,
1425,22MP65HQ-P,Vision,LDMtv,T16 Sound,LDM1361,404NDQA1N348,2.7,80.0,1.0,80.0,80.0,2020-12-17 00:00:00 UTC,,
339,24MB35PMF,Vision,LDMtv,"",LDM1094,405NDEZ66076,5.2,115.0,1.0,115.0,115.0,2023-08-24 23:00:00 UTC,,
340,24UD58-B,Vision,LDMtv,A1,LDM1937,810NTVS2F399,4.8,280.0,1.0,280.0,280.0,2023-08-24 23:00:00 UTC,,
1428,27MP400P,Vision,LDMtv,T16 Sound,LDM1354,308MAZVAEM13,0.0,110.0,1.0,110.0,110.0,2020-12-17 00:00:00 UTC,,
1411,32ML600M,Vision,LDMtv,T16,LDM1371,006NTZNED901,5.2,200.0,1.0,200.0,200.0,2024-12-17 00:00:00 UTC,,
1409,32ML600M,Vision,LDMtv,T16,LDM1373,006NTCZED875,5.2,200.0,1.0,200.0,200.0,2024-12-17 00:00:00 UTC,,
1257,32ML600M,Vision,LDMtv,F4,LDM1453,012NTWG1J329,5.2,200.0,1.0,200.0,200.0,2024-12-16 00:00:00 UTC,,
844,32ML600M,Vision,LDMtv,V16,LDM1693,012NTJJ1J332,5.2,200.0,1.0,200.0,200.0,2024-11-29 00:00:00 UTC,,
845,32ML600M,Vision,LDMtv,"",LDM1694,012NTXA1J330,5.2,200.0,1.0,200.0,200.0,2024-11-29 00:00:00 UTC,,
1037,3G-AMA,Vision,LDMtv,"",LDM1550,K0462041,0.3,1026.0,1.0,1026.0,0.0,2024-12-09 00:00:00 UTC,,
1138,3G HDMI to SDI Audio Converter,Vision,LDMtv,C2,LDM1481,N/A,0.2,40.0,1.0,40.0,0.0,2024-12-10 00:00:00 UTC,,
944,3G HDMI to SDI Audio Converter,Vision,LDMtv,C2,LDM1637,N/A,0.2,40.0,1.0,40.0,0.0,2024-12-02 00:00:00 UTC,,
943,3G HDMI to SDI Audio Converter,Vision,LDMtv,C2,LDM1638,N/A,0.2,40.0,1.0,40.0,0.0,2024-12-02 00:00:00 UTC,,
942,3G HDMI to SDI Audio Converter,Vision,LDMtv,C2,LDM1639,N/A,0.2,40.0,1.0,40.0,0.0,2024-12-02 00:00:00 UTC,,
941,3G HDMI to SDI Audio Converter,Vision,LDMtv,C2,LDM1640,N/A,0.2,40.0,1.0,40.0,0.0,2024-12-02 00:00:00 UTC,,
1162,3G SDI to HDMI Audio Converter,Vision,LDMtv,"",LDM0499,N/A,0.2,40.0,1.0,40.0,0.0,2024-12-10 00:00:00 UTC,,
1412,3G SDI to HDMI Audio Converter,Vision,LDMtv,Attached to LDM 1371,LDM1370,N/A,0.2,40.0,1.0,40.0,0.0,2024-12-17 00:00:00 UTC,,
1410,3G SDI to HDMI Audio Converter,Vision,LDMtv,Attached to LDM1373,LDM1372,N/A,0.2,40.0,1.0,40.0,0.0,2024-12-17 00:00:00 UTC,,
1137,3G SDI to HDMI Audio Converter,Vision,LDMtv,"",LDM1482,N/A,0.2,40.0,1.0,40.0,0.0,2024-12-10 00:00:00 UTC,,
940,3G SDI to HDMI Audio Converter,Vision,LDMtv,C2,LDM1641,N/A,0.2,40.0,1.0,40.0,0.0,2024-12-02 00:00:00 UTC,,
937,3G SDI to HDMI Audio Converter,Vision,LDMtv,C2,LDM1642,N/A,0.2,40.0,1.0,40.0,0.0,2024-12-02 00:00:00 UTC,,
938,3G SDI to HDMI Audio Converter,Vision,LDMtv,C2,LDM1643,N/A,0.2,40.0,1.0,40.0,0.0,2024-12-02 00:00:00 UTC,,
939,3G SDI to HDMI Audio Converter,Vision,LDMtv,C2,LDM1644,N/A,0.2,40.0,1.0,40.0,0.0,2024-12-02 00:00:00 UTC,,
1264,4010N.057 POE,Vision,LDMtv,"",LDM1427,173820,4.0,700.0,1.0,700.0,700.0,2024-12-16 00:00:00 UTC,,
1263,4010N.057 POE,Vision,LDMtv,"",LDM1452,203452,4.0,700.0,1.0,700.0,700.0,2024-12-16 00:00:00 UTC,,
341,43UK6200PLA,Vision,LDMtv,I4,LDM1936,905MAVD4C687,9.0,280.0,1.0,280.0,280.0,2023-08-24 23:00:00 UTC,,
342,43UK6200PLA,Vision,LDMtv,I4,LDM1941,905MAXS4C682,9.0,280.0,1.0,280.0,280.0,2023-08-24 23:00:00 UTC,,
1404,55UP77006LB,Vision,LDMtv,"",LDM1377,202MAUACJJ38,14.2,430.0,1.0,430.0,430.0,2024-12-17 00:00:00 UTC,,
1405,55UP77006LB,Vision,LDMtv,"",LDM1378,202MATWCJH13,14.2,430.0,1.0,430.0,430.0,2024-12-17 00:00:00 UTC,,
451,5601MSC,Vision,LDMtv,V16,LDM1133N,7618660062,3.55,7150.0,1.0,7150.0,7150.0,2024-03-26 00:00:00 UTC,,
1934,5601MSC,Vision,LDMtv,Rack,LDM1270,713870048,3.55,7150.0,1.0,7150.0,7150.0,2026-02-04 00:00:00 UTC,,
347,A11,Vision,LDMtv,"",3040,A11B558010432,2.55,290.0,1.0,290.0,290.0,2023-08-24 23:00:00 UTC,,
1926,AJA FS4 R0,Vision,LDMtv,A,LDM1262,2FF004255,3.2,6080.0,1.0,6080.0,0.0,2026-01-30 00:00:00 UTC,,
1312,AK-HRP200 RCP,Vision,LDMtv,D2,LDM1408,E4TAA0004,1.3,1845.0,1.0,1845.0,1845.0,2024-12-16 00:00:00 UTC,,
1837,Artist DNxIO,Vision,LDMtv,A2,61002,2703095,4.05,0.0,1.0,0.0,0.0,2020-06-23 23:00:00 UTC,,
772,ATEM 1 M/E Broadcast Panel,Vision,LDMtv,"",LDM1733,3672723,6.0,2500.0,1.0,2500.0,2500.0,2024-11-29 00:00:00 UTC,,
544,ATEM 1 M/E Production Studio 4k,Vision,LDMtv,A2,61003,3640759,2.6,1870.0,1.0,1870.0,1870.0,2024-06-02 23:00:00 UTC,,
545,ATEM 1 M/E Production Studio 4k,Vision,LDMtv,A2,61004,3000942,2.6,1870.0,1.0,1870.0,1870.0,2024-06-02 23:00:00 UTC,,
286,ATEM 2 M/E Advanced Panel,Vision,LDMtv,"",LDM1935,7326630,11.0,5599.0,1.0,5599.0,5599.0,2023-08-24 23:00:00 UTC,,
306,ATEM 2 M/E Broadcast 4K,Vision,LDMtv,A2,61001,3481026,4.8,4779.0,1.0,4779.0,4779.0,2023-08-24 23:00:00 UTC,,
290,ATEM Camera Control Panel,Vision,LDMtv,Man City - S1C,3013,9457251,6.75,2659.0,1.0,2659.0,2659.0,2023-08-24 23:00:00 UTC,,
291,ATEM Camera Control Panel,Vision,LDMtv,"",3048,9702404,6.75,2659.0,1.0,2659.0,2659.0,2023-08-24 23:00:00 UTC,,
1220,ATEM Camera Converter,Vision,LDMtv,"",LDM1433,2998369,0.7,535.0,1.0,535.0,0.0,2024-12-10 00:00:00 UTC,,
1101,ATEM Camera Converter,Vision,LDMtv,"",LDM1497,3820484,0.7,535.0,1.0,535.0,0.0,2024-12-09 00:00:00 UTC,,
1127,ATEM CCU Lite Controller,Vision,LDMtv,"",LDM0538,710962,1.1,1300.0,1.0,1300.0,1300.0,2024-12-10 00:00:00 UTC,,
546,ATEM Production Studio 4k,Vision,LDMtv,A2,LDM1819,1451***,1.65,1495.0,1.0,1495.0,1495.0,2024-06-02 23:00:00 UTC,,
287,ATEM SDI Pro ISO,Vision,LDMtv,"",1894,10549687,0.68,715.0,1.0,715.0,715.0,2023-08-24 23:00:00 UTC,,
888,ATEM Streaming Bridge,Vision,LDMtv,B2,61054,9283817,0.23,235.0,1.0,235.0,235.0,2024-12-02 00:00:00 UTC,,
288,ATEM Streaming Bridge,Vision,LDMtv,C2,LDM1895,10472027,0.23,235.0,1.0,235.0,235.0,2023-08-24 23:00:00 UTC,,
1090,AW-HE120,Vision,LDMtv,N3,LDM1506,D4TBA0053,5.2,1618.0,1.0,1618.0,0.0,2024-12-09 00:00:00 UTC,,
809,AW-HE38HWEJ,Vision,LDMtv,"",LDM1718,G9TQJ0021,1.5,2375.0,1.0,2375.0,2375.0,2024-11-29 00:00:00 UTC,,
1172,Blackmagic Atem Mini Pro,Vision,LDMtv,"",LDM1474,9354201,2.6,265.0,1.0,265.0,265.0,2024-12-10 00:00:00 UTC,,
1931,Blackmagic DVI Extender,Vision,LDMtv,C,LDM1267,4316400,0.27,40.0,1.0,40.0,0.0,2026-01-30 00:00:00 UTC,,
1929,Blackmagic SDI to HDMI 6g,Vision,LDMtv,C,LDM1265,4474305,0.26,177.65,1.0,177.65,0.0,2026-01-30 00:00:00 UTC,,
1930,Blackmagic SDI to HDMI 6g,Vision,LDMtv,C,LDM1266,4472514,0.26,177.65,1.0,177.65,0.0,2026-01-30 00:00:00 UTC,,
